COMPETITION_WYID,MATCH_WYID,TEAM_WYID,SHOTS,FOULS,CORNERS,REDCARDS,YELLOWCARDS,OFFSIDES,DRIBBLES,GOALS,XGPERSHOT,AVGDISTANCE,XG,PROGRESSIVERUNS,TOUCHESINBOX,FOULSSUFFERED,SHOTSONTARGET,SHOTSBLOCKED,SHOTSOUTSIDEBOX,SHOTSOUTSIDEBOXONTARGET,SHOTSONPOST,SHOTSWIDE,SHOTSFROMBOX,SHOTSFROMBOXONTARGET,FREEKICKS,SHOTSFROMDANGERZONE,TOTALTHROWINS,LEFTTHROWINS,RIGHTTHROWINS,MATCH_WYID,MATCHLABEL,DATE,DATEUTC,MATCHSTATUS,COMPETITION_WYID,SEASON_WYID,ROUND_WYID,GAMEWEEK
335,2831758,7453,7,14,3,0,5,3,18,1,0.063,16.7,0.4391,12,13,12,3,1,2,0,0,3,5,3,2,1,28,11,17,2831758,"AGF - Brøndby, 2 - 1",2019-11-24 18:00:00.000,2019-11-24 17:00:00.000,Played,335,185722,4419987,17
335,2831758,7457,8,12,3,0,0,4,14,2,0.135,17.5,1.083,7,14,13,4,2,3,1,0,2,5,3,4,2,23,11,12,2831758,"AGF - Brøndby, 2 - 1",2019-11-24 18:00:00.000,2019-11-24 17:00:00.000,Played,335,185722,4419987,17
335,2831756,7460,9,12,2,0,0,0,19,1,0.054,21.3,0.4827,16,10,14,5,3,5,4,0,1,4,1,5,1,19,7,12,2831756,"OB - Midtjylland, 1 - 2",2019-11-25 19:00:00.000,2019-11-25 18:00:00.000,Played,335,185722,4419987,17
335,2831756,7455,20,15,8,0,3,1,35,2,0.061,20.5,1.214,13,24,12,4,4,6,1,1,11,14,3,3,7,22,11,11,2831756,"OB - Midtjylland, 1 - 2",2019-11-25 19:00:00.000,2019-11-25 18:00:00.000,Played,335,185722,4419987,17
335,2831782,7484,14,12,3,0,2,1,25,1,0.141,16.5,1.968,10,28,13,6,3,5,3,0,5,9,3,1,6,13,4,9,2831782,"Lyngby - Nordsjælland, 1 - 1",2019-11-29 19:00:00.000,2019-11-29 18:00:00.000,Played,335,185722,4419987,18
335,2831782,7458,14,14,5,1,3,5,33,1,0.147,20,2.063,34,15,10,9,3,6,4,0,2,8,5,2,4,12,7,5,2831782,"Lyngby - Nordsjælland, 1 - 1",2019-11-29 19:00:00.000,2019-11-29 18:00:00.000,Played,335,185722,4419987,18
335,2831776,7452,11,13,7,0,1,3,47,2,0.072,20.1,0.7966,26,18,24,7,1,6,3,0,3,5,4,5,4,21,10,11,2831776,"København - Brøndby, 2 - 1",2019-12-01 11:45:00.000,2019-12-01 10:45:00.000,Played,335,185722,4419987,18
335,2831776,7453,9,25,2,0,3,6,21,1,0.157,14.9,1.416,8,18,11,5,3,2,1,0,1,7,4,2,5,19,9,10,2831776,"København - Brøndby, 2 - 1",2019-12-01 11:45:00.000,2019-12-01 10:45:00.000,Played,335,185722,4419987,18
335,2831779,7462,15,13,9,0,1,4,26,3,0.08,18.8,1.193,21,22,13,5,7,8,3,0,3,7,2,5,4,16,6,10,2831779,"Randers - SønderjyskE, 3 - 0",2019-12-01 12:00:00.000,2019-12-01 11:00:00.000,Played,335,185722,4419987,18
335,2831779,7499,8,13,3,0,2,2,22,0,0.054,19.4,0.4317,6,11,13,2,4,4,1,0,2,4,1,1,3,27,13,14,2831779,"Randers - SønderjyskE, 3 - 0",2019-12-01 12:00:00.000,2019-12-01 11:00:00.000,Played,335,185722,4419987,18
335,2831780,7465,11,14,5,0,3,2,38,2,0.062,23.2,0.6854,11,21,6,2,3,8,0,0,6,3,2,2,2,28,16,12,2831780,"Horsens - OB, 2 - 1",2019-12-01 14:00:00.000,2019-12-01 13:00:00.000,Played,335,185722,4419987,18
335,2831780,7460,9,7,8,0,1,2,19,1,0.16,18.6,1.44,5,14,13,3,4,4,1,0,2,5,2,0,4,22,11,11,2831780,"Horsens - OB, 2 - 1",2019-12-01 14:00:00.000,2019-12-01 13:00:00.000,Played,335,185722,4419987,18
335,2831781,7457,14,12,7,0,2,2,17,2,0.158,15.7,2.216,6,21,10,8,3,6,3,0,3,8,5,1,8,26,11,15,2831781,"Esbjerg - AGF, 1 - 2",2019-12-01 16:00:00.000,2019-12-01 15:00:00.000,Played,335,185722,4419987,18
335,2831781,7451,9,11,10,0,0,3,20,1,0.074,16.5,0.6662,9,19,11,4,1,3,1,0,4,6,3,7,2,28,16,12,2831781,"Esbjerg - AGF, 1 - 2",2019-12-01 16:00:00.000,2019-12-01 15:00:00.000,Played,335,185722,4419987,18
335,2831778,7454,16,7,7,0,1,0,35,1,0.065,20.4,1.034,22,24,16,4,7,9,0,0,5,7,4,8,4,27,9,18,2831778,"AaB - Hobro, 1 - 1",2019-12-01 18:00:00.000,2019-12-01 17:00:00.000,Played,335,185722,4419987,18
335,2831778,7510,4,16,3,0,4,2,20,1,0.227,18.4,0.9083,12,3,7,2,0,2,1,0,2,2,1,1,2,18,10,8,2831778,"AaB - Hobro, 1 - 1",2019-12-01 18:00:00.000,2019-12-01 17:00:00.000,Played,335,185722,4419987,18
335,2831777,7455,21,6,6,0,1,2,30,2,0.138,16.7,2.892,20,35,13,8,5,9,4,1,7,12,4,3,12,28,16,12,2831777,"Midtjylland - Silkeborg, 2 - 1",2019-12-02 19:00:00.000,2019-12-02 18:00:00.000,Played,335,185722,4419987,18
335,2831777,7461,5,14,3,0,0,0,19,1,0.432,11.9,2.161,7,11,3,4,1,1,1,0,0,4,3,0,3,23,7,16,2831777,"Midtjylland - Silkeborg, 2 - 1",2019-12-02 19:00:00.000,2019-12-02 18:00:00.000,Played,335,185722,4419987,18
335,2831799,7465,10,12,8,0,2,3,23,0,0.065,19.4,0.6513,8,9,14,3,3,4,1,0,4,6,2,2,4,27,21,6,2831799,"Hobro - Horsens, 0 - 0",2019-12-06 19:00:00.000,2019-12-06 18:00:00.000,Played,335,185722,4419987,19
335,2831799,7510,9,16,3,0,1,3,34,0,0.057,20.2,0.516,11,10,10,3,1,7,2,0,5,2,1,4,1,28,14,14,2831799,"Hobro - Horsens, 0 - 0",2019-12-06 19:00:00.000,2019-12-06 18:00:00.000,Played,335,185722,4419987,19
335,2831801,7462,16,10,9,0,1,5,21,1,0.088,20.8,1.411,14,22,6,3,7,11,2,0,6,5,1,3,5,34,12,22,2831801,"Silkeborg - Randers, 2 - 1",2019-12-08 12:00:00.000,2019-12-08 11:00:00.000,Played,335,185722,4419987,19
335,2831801,7461,9,7,5,0,2,4,25,2,0.057,20.1,0.5105,19,13,7,6,1,4,3,0,2,5,3,0,3,21,12,9,2831801,"Silkeborg - Randers, 2 - 1",2019-12-08 12:00:00.000,2019-12-08 11:00:00.000,Played,335,185722,4419987,19
335,2831797,7484,5,12,3,0,1,1,17,1,0.062,20.5,0.3086,16,13,10,3,0,3,3,0,2,2,0,4,0,21,4,17,2831797,"AGF - Lyngby, 1 - 1",2019-12-08 14:00:00.000,2019-12-08 13:00:00.000,Played,335,185722,4419987,19
335,2831797,7457,15,11,5,0,2,3,17,1,0.106,17.5,1.594,22,24,12,4,5,5,1,0,6,10,3,2,4,22,10,12,2831797,"AGF - Lyngby, 1 - 1",2019-12-08 14:00:00.000,2019-12-08 13:00:00.000,Played,335,185722,4419987,19
335,2831791,7451,11,20,3,2,4,3,31,1,0.155,18.5,1.7,7,14,17,6,1,5,2,0,3,6,4,6,5,33,10,23,2831791,"SønderjyskE - Esbjerg, 2 - 1",2019-12-08 14:00:00.000,2019-12-08 13:00:00.000,Played,335,185722,4419987,19
335,2831791,7499,12,18,3,0,3,2,30,2,0.121,18.8,1.458,12,13,17,5,3,6,2,0,4,6,3,4,4,29,16,13,2831791,"SønderjyskE - Esbjerg, 2 - 1",2019-12-08 14:00:00.000,2019-12-08 13:00:00.000,Played,335,185722,4419987,19
335,2831795,7452,9,8,0,0,2,2,33,1,0.117,21.4,1.053,12,6,13,3,1,5,1,0,5,4,2,3,2,23,17,6,2831795,"Nordsjælland - København, 0 - 1",2019-12-08 16:00:00.000,2019-12-08 15:00:00.000,Played,335,185722,4419987,19
335,2831795,7458,10,14,4,0,1,4,41,0,0.071,19.5,0.7073,9,13,8,1,4,4,0,0,5,6,1,2,3,18,4,14,2831795,"Nordsjælland - København, 0 - 1",2019-12-08 16:00:00.000,2019-12-08 15:00:00.000,Played,335,185722,4419987,19
335,2831792,7453,8,16,3,0,1,1,23,1,0.209,13.6,1.675,19,19,9,2,2,2,1,0,4,6,1,6,6,19,8,11,2831792,"Brøndby - Midtjylland, 1 - 2",2019-12-08 18:00:00.000,2019-12-08 17:00:00.000,Played,335,185722,4419987,19
335,2831792,7455,9,10,4,0,5,7,28,2,0.168,14.8,1.51,13,17,16,4,4,2,1,0,1,7,3,3,4,32,19,13,2831792,"Brøndby - Midtjylland, 1 - 2",2019-12-08 18:00:00.000,2019-12-08 17:00:00.000,Played,335,185722,4419987,19
335,2831793,7454,8,8,5,0,5,2,23,0,0.061,20.8,0.4887,11,15,8,6,1,3,2,1,0,5,4,0,1,19,8,11,2831793,"OB - AaB, 0 - 0",2019-12-09 19:00:00.000,2019-12-09 18:00:00.000,Played,335,185722,4419987,19
335,2831793,7460,9,11,7,0,2,1,22,0,0.033,22.3,0.2953,18,10,8,2,3,6,2,1,3,3,0,2,1,20,13,7,2831793,"OB - AaB, 0 - 0",2019-12-09 19:00:00.000,2019-12-09 18:00:00.000,Played,335,185722,4419987,19
335,2831825,7454,12,11,4,0,3,5,41,1,0.069,21.7,0.8252,19,18,15,2,6,7,0,0,4,5,2,2,3,33,16,17,2831825,"AaB - Nordsjælland, 1 - 3",2019-12-13 19:00:00.000,2019-12-13 18:00:00.000,Played,335,185722,4419987,20
335,2831825,7458,11,15,5,0,3,0,30,3,0.102,18.2,1.125,12,16,10,6,3,4,2,0,2,7,4,2,2,9,3,6,2831825,"AaB - Nordsjælland, 1 - 3",2019-12-13 19:00:00.000,2019-12-13 18:00:00.000,Played,335,185722,4419987,20
335,2831827,7499,12,13,9,0,2,1,21,1,0.113,16.1,1.35,9,21,10,3,4,3,0,0,5,9,3,5,6,27,13,14,2831827,"Horsens - SønderjyskE, 2 - 1",2019-12-15 12:00:00.000,2019-12-15 11:00:00.000,Played,335,185722,4419987,20
335,2831827,7465,13,10,3,0,3,3,18,2,0.142,18.5,1.843,17,16,13,3,4,6,0,0,5,7,3,3,4,27,17,10,2831827,"Horsens - SønderjyskE, 2 - 1",2019-12-15 12:00:00.000,2019-12-15 11:00:00.000,Played,335,185722,4419987,20
335,2831828,7461,17,9,7,0,2,5,36,0,0.112,18.7,1.91,16,29,14,7,5,9,5,0,5,8,2,0,4,20,8,12,2831828,"Lyngby - Silkeborg, 1 - 0",2019-12-15 14:00:00.000,2019-12-15 13:00:00.000,Played,335,185722,4419987,20
335,2831828,7484,4,14,3,0,1,0,23,1,0.119,16.4,0.4753,8,15,9,2,0,2,1,0,2,2,1,4,2,37,15,22,2831828,"Lyngby - Silkeborg, 1 - 0",2019-12-15 14:00:00.000,2019-12-15 13:00:00.000,Played,335,185722,4419987,20
335,2831826,7462,18,7,7,0,1,4,39,3,0.15,17.2,2.692,17,34,9,6,3,6,0,0,9,12,6,2,7,24,13,11,2831826,"Randers - Esbjerg, 3 - 0",2019-12-15 14:00:00.000,2019-12-15 13:00:00.000,Played,335,185722,4419987,20
335,2831826,7451,8,10,4,0,2,0,38,0,0.157,17.9,1.258,10,9,7,1,2,4,1,1,4,4,0,4,3,23,6,17,2831826,"Randers - Esbjerg, 3 - 0",2019-12-15 14:00:00.000,2019-12-15 13:00:00.000,Played,335,185722,4419987,20
335,2831824,7510,8,8,4,0,1,3,40,1,0.117,17.4,0.9381,21,12,8,2,1,3,0,0,5,5,2,4,3,21,10,11,2831824,"Brøndby - Hobro, 1 - 1",2019-12-15 16:00:00.000,2019-12-15 15:00:00.000,Played,335,185722,4419987,20
335,2831824,7453,18,9,10,0,2,2,29,1,0.144,14.6,2.598,29,38,8,6,6,3,0,0,6,15,6,1,10,29,13,16,2831824,"Brøndby - Hobro, 1 - 1",2019-12-15 16:00:00.000,2019-12-15 15:00:00.000,Played,335,185722,4419987,20
335,2831823,7455,21,14,8,1,1,3,45,1,0.126,16.7,2.636,18,25,13,5,3,7,3,1,12,14,2,8,11,32,19,13,2831823,"Midtjylland - AGF, 1 - 3",2019-12-15 18:00:00.000,2019-12-15 17:00:00.000,Played,335,185722,4419987,20
335,2831823,7457,11,14,4,0,2,1,16,3,0.108,18.4,1.192,16,9,12,6,2,5,2,0,3,6,4,2,5,12,2,10,2831823,"Midtjylland - AGF, 1 - 3",2019-12-15 18:00:00.000,2019-12-15 17:00:00.000,Played,335,185722,4419987,20
335,2831822,7460,9,15,3,0,5,1,11,1,0.103,21.4,0.925,6,9,7,3,4,5,0,0,2,4,3,2,3,21,13,8,2831822,"København - OB, 2 - 1",2019-12-16 19:00:00.000,2019-12-16 18:00:00.000,Played,335,185722,4419987,20
335,2831822,7452,20,7,12,0,4,5,41,2,0.148,14.7,2.959,26,28,14,8,4,5,2,1,7,15,6,2,14,24,12,12,2831822,"København - OB, 2 - 1",2019-12-16 19:00:00.000,2019-12-16 18:00:00.000,Played,335,185722,4419987,20
335,2831850,7452,9,10,8,0,2,0,33,0,0.121,14.5,1.088,18,21,18,2,1,3,0,0,6,6,2,2,4,24,12,12,2831850,"Esbjerg - København, 1 - 0",2020-02-14 19:00:00.000,2020-02-14 18:00:00.000,Played,335,185722,4419987,21
335,2831850,7451,7,18,7,0,3,3,15,1,0.168,19.2,1.175,8,10,9,3,0,3,1,2,2,4,2,4,4,7,3,4,2831850,"Esbjerg - København, 1 - 0",2020-02-14 19:00:00.000,2020-02-14 18:00:00.000,Played,335,185722,4419987,21
335,2831843,7499,15,15,2,0,2,1,11,3,0.271,13.5,4.061,7,19,12,6,2,4,2,1,6,11,4,4,11,20,5,15,2831843,"SønderjyskE - Hobro, 3 - 1",2020-02-16 12:00:00.000,2020-02-16 11:00:00.000,Played,335,185722,4419987,21
335,2831843,7510,13,12,9,0,3,0,46,1,0.114,17.4,1.484,18,14,15,3,4,6,2,0,6,7,1,2,5,34,22,12,2831843,"SønderjyskE - Hobro, 3 - 1",2020-02-16 12:00:00.000,2020-02-16 11:00:00.000,Played,335,185722,4419987,21
335,2831851,7461,14,9,7,0,0,2,27,0,0.093,22.1,1.307,14,24,8,5,4,10,4,0,5,4,1,1,3,15,9,6,2831851,"Silkeborg - AaB, 0 - 2",2020-02-16 14:00:00.000,2020-02-16 13:00:00.000,Played,335,185722,4419987,21
335,2831851,7454,17,11,9,0,2,7,22,2,0.104,18.3,1.775,11,27,8,8,5,8,3,0,4,9,5,1,6,23,9,14,2831851,"Silkeborg - AaB, 0 - 2",2020-02-16 14:00:00.000,2020-02-16 13:00:00.000,Played,335,185722,4419987,21
335,2831847,7460,21,7,2,1,2,2,36,0,0.102,16.7,2.132,19,25,14,2,9,6,0,0,10,15,2,6,7,32,16,16,2831847,"OB - Brøndby, 0 - 2",2020-02-16 18:00:00.000,2020-02-16 17:00:00.000,Played,335,185722,4419987,21
335,2831847,7453,6,14,7,0,4,2,35,2,0.134,16.6,0.8029,10,17,6,4,0,2,1,0,2,4,3,0,3,34,16,18,2831847,"OB - Brøndby, 0 - 2",2020-02-16 18:00:00.000,2020-02-16 17:00:00.000,Played,335,185722,4419987,21
335,2831845,7455,13,14,5,0,0,3,19,2,0.198,13.5,2.579,5,20,6,4,2,2,0,1,6,11,4,4,9,26,10,16,2831845,"Midtjylland - Lyngby, 2 - 0",2020-02-17 19:00:00.000,2020-02-17 18:00:00.000,Played,335,185722,4419987,21
335,2831845,7484,7,8,2,0,3,1,33,0,0.079,19.8,0.5519,7,5,13,0,1,5,0,0,6,2,0,5,2,31,9,22,2831845,"Midtjylland - Lyngby, 2 - 0",2020-02-17 19:00:00.000,2020-02-17 18:00:00.000,Played,335,185722,4419987,21
335,2831848,7465,7,9,1,0,2,0,16,0,0.061,22,0.4267,14,5,11,2,1,4,1,0,4,3,1,4,3,15,10,5,2831848,"Nordsjælland - Horsens, 6 - 0",2020-02-19 18:30:00.000,2020-02-19 17:30:00.000,Played,335,185722,4419987,21
335,2831848,7458,17,14,1,0,2,2,23,6,0.183,15.1,3.103,22,30,7,11,3,3,0,1,2,14,11,1,10,11,7,4,2831848,"Nordsjælland - Horsens, 6 - 0",2020-02-19 18:30:00.000,2020-02-19 17:30:00.000,Played,335,185722,4419987,21
335,2831864,7510,13,9,4,0,2,1,44,0,0.193,16.4,2.511,14,23,10,2,3,4,1,2,6,9,1,5,7,22,11,11,2831864,"Hobro - Midtjylland, 0 - 2",2020-02-21 19:00:00.000,2020-02-21 18:00:00.000,Played,335,185722,4419987,22
335,2831864,7455,15,11,11,0,0,3,35,2,0.118,19.1,1.774,24,16,8,5,3,9,3,0,7,6,2,2,5,27,14,13,2831864,"Hobro - Midtjylland, 0 - 2",2020-02-21 19:00:00.000,2020-02-21 18:00:00.000,Played,335,185722,4419987,22
335,2831863,7458,17,13,10,0,2,2,30,2,0.131,16.7,2.228,29,28,11,4,6,9,3,0,7,8,1,3,8,26,16,10,2831863,"Nordsjælland - SønderjyskE, 2 - 1",2020-02-23 12:00:00.000,2020-02-23 11:00:00.000,Played,335,185722,4419987,22
335,2831863,7499,9,11,4,0,3,0,10,1,0.074,16.9,0.6688,8,12,13,2,3,3,0,1,3,6,2,5,4,18,8,10,2831863,"Nordsjælland - SønderjyskE, 2 - 1",2020-02-23 12:00:00.000,2020-02-23 11:00:00.000,Played,335,185722,4419987,22
335,2831861,7460,7,3,5,0,2,2,22,0,0.06,17.7,0.4193,22,19,15,2,2,2,1,0,3,5,1,6,4,30,13,17,2831861,"Randers - OB, 0 - 0",2020-02-23 14:00:00.000,2020-02-23 13:00:00.000,Played,335,185722,4419987,22
335,2831865,7484,11,6,5,0,0,0,24,2,0.12,17.4,1.317,21,16,7,3,4,4,1,0,4,7,2,1,5,15,6,9,2831865,"Lyngby - Esbjerg, 2 - 0",2020-02-23 14:00:00.000,2020-02-23 13:00:00.000,Played,335,185722,4419987,22
335,2831861,7462,6,15,4,0,1,1,16,0,0.022,23.6,0.1311,16,7,3,1,2,5,1,0,3,1,0,0,0,26,8,18,2831861,"Randers - OB, 0 - 0",2020-02-23 14:00:00.000,2020-02-23 13:00:00.000,Played,335,185722,4419987,22
335,2831865,7451,22,7,5,0,3,1,37,0,0.094,18.6,2.071,12,28,6,7,7,9,4,0,8,13,3,1,6,28,20,8,2831865,"Lyngby - Esbjerg, 2 - 0",2020-02-23 14:00:00.000,2020-02-23 13:00:00.000,Played,335,185722,4419987,22
335,2831866,7452,21,7,10,0,1,2,20,1,0.105,18,2.212,21,40,12,6,5,10,2,0,10,11,4,3,7,18,7,11,2831866,"Silkeborg - København, 1 - 1",2020-02-23 16:00:00.000,2020-02-23 15:00:00.000,Played,335,185722,4419987,22
335,2831866,7461,9,12,7,1,2,3,24,1,0.138,16.4,1.24,17,16,7,6,2,2,1,0,1,7,5,1,1,9,6,3,2831866,"Silkeborg - København, 1 - 1",2020-02-23 16:00:00.000,2020-02-23 15:00:00.000,Played,335,185722,4419987,22
335,2831860,7453,13,11,4,0,4,1,18,2,0.076,17.9,0.9895,12,18,10,5,2,5,1,0,6,8,4,3,4,22,9,13,2831860,"AaB - Brøndby, 3 - 2",2020-02-23 18:00:00.000,2020-02-23 17:00:00.000,Played,335,185722,4419987,22
335,2831860,7454,10,10,6,0,1,1,34,3,0.203,11.9,2.034,23,25,10,6,0,1,0,0,4,9,6,2,7,27,12,15,2831860,"AaB - Brøndby, 3 - 2",2020-02-23 18:00:00.000,2020-02-23 17:00:00.000,Played,335,185722,4419987,22
335,2831862,7457,12,13,2,0,0,0,18,2,0.192,16,2.303,23,19,10,4,3,4,2,1,4,8,2,1,6,29,13,16,2831862,"Horsens - AGF, 1 - 2",2020-02-24 19:00:00.000,2020-02-24 18:00:00.000,Played,335,185722,4419987,22
335,2831862,7465,9,10,7,0,2,0,30,1,0.17,13.8,1.53,10,18,13,3,2,4,1,0,4,5,2,3,5,31,16,15,2831862,"Horsens - AGF, 1 - 2",2020-02-24 19:00:00.000,2020-02-24 18:00:00.000,Played,335,185722,4419987,22
335,2831874,7510,8,15,4,0,3,2,28,0,0.058,24.4,0.4648,9,5,10,1,3,7,1,1,3,1,0,4,0,24,8,16,2831874,"AGF - Hobro, 0 - 0",2020-02-28 19:00:00.000,2020-02-28 18:00:00.000,Played,335,185722,4419987,23
335,2831874,7457,16,10,6,0,1,3,29,0,0.111,16,1.77,20,26,13,5,6,5,2,0,5,11,3,8,7,21,6,15,2831874,"AGF - Hobro, 0 - 0",2020-02-28 19:00:00.000,2020-02-28 18:00:00.000,Played,335,185722,4419987,23
335,2831876,7451,15,17,4,0,3,3,27,1,0.06,19.7,0.8982,7,19,3,6,6,8,1,0,3,7,5,1,3,20,13,7,2831876,"Esbjerg - Nordsjælland, 1 - 2",2020-02-29 16:00:00.000,2020-02-29 15:00:00.000,Played,335,185722,4419987,23
335,2831876,7458,11,4,8,0,1,5,44,2,0.127,22,1.4,25,14,17,5,3,6,2,0,3,5,3,0,3,16,10,6,2831876,"Esbjerg - Nordsjælland, 1 - 2",2020-02-29 16:00:00.000,2020-02-29 15:00:00.000,Played,335,185722,4419987,23
335,2831872,7465,11,9,8,0,0,0,26,1,0.106,17.2,1.163,9,15,11,5,4,4,1,0,2,7,4,3,5,27,16,11,2831872,"Horsens - Randers, 1 - 2",2020-03-01 12:00:00.000,2020-03-01 11:00:00.000,Played,335,185722,4419987,23
335,2831872,7462,11,11,11,0,3,4,16,2,0.151,13.8,1.658,20,22,9,6,3,2,0,0,2,9,6,1,6,30,10,20,2831872,"Horsens - Randers, 1 - 2",2020-03-01 12:00:00.000,2020-03-01 11:00:00.000,Played,335,185722,4419987,23
335,2831870,7461,8,12,3,0,2,1,16,1,0.117,17.1,0.9358,15,12,9,3,2,3,1,0,3,5,2,0,3,25,12,13,2831870,"OB - Silkeborg, 1 - 1",2020-03-01 14:00:00.000,2020-03-01 13:00:00.000,Played,335,185722,4419987,23
335,2831870,7460,15,11,11,0,2,3,25,1,0.112,18,1.675,21,24,12,3,6,6,0,0,6,9,3,4,7,17,10,7,2831870,"OB - Silkeborg, 1 - 1",2020-03-01 14:00:00.000,2020-03-01 13:00:00.000,Played,335,185722,4419987,23
335,2831869,7484,6,10,6,0,4,2,15,0,0.099,16.4,0.5957,15,14,10,3,1,3,2,0,2,3,1,4,3,13,10,3,2831869,"Brøndby - Lyngby, 1 - 0",2020-03-01 16:00:00.000,2020-03-01 15:00:00.000,Played,335,185722,4419987,23
335,2831869,7453,9,12,4,0,5,3,19,1,0.057,22.7,0.5097,29,16,9,4,1,6,4,0,4,3,0,0,2,16,7,9,2831869,"Brøndby - Lyngby, 1 - 0",2020-03-01 16:00:00.000,2020-03-01 15:00:00.000,Played,335,185722,4419987,23
335,2831867,7454,6,18,6,0,2,1,29,2,0.067,18.3,0.4048,18,18,10,3,0,2,1,0,3,4,2,3,1,19,8,11,2831867,"København - AaB, 3 - 2",2020-03-01 18:00:00.000,2020-03-01 17:00:00.000,Played,335,185722,4419987,23
335,2831867,7452,18,11,5,0,2,5,23,3,0.098,16.4,1.767,13,24,17,7,5,6,0,0,6,12,7,1,10,22,10,12,2831867,"København - AaB, 3 - 2",2020-03-01 18:00:00.000,2020-03-01 17:00:00.000,Played,335,185722,4419987,23
335,2831868,7455,12,6,6,0,3,4,20,3,0.196,14.6,2.35,25,25,16,5,3,3,1,0,4,9,4,3,5,25,19,6,2831868,"Midtjylland - SønderjyskE, 3 - 0",2020-03-02 19:00:00.000,2020-03-02 18:00:00.000,Played,335,185722,4419987,23
335,2831868,7499,6,16,1,0,2,1,16,0,0.044,20.5,0.2641,6,5,5,2,0,3,1,0,4,3,1,2,2,18,8,10,2831868,"Midtjylland - SønderjyskE, 3 - 0",2020-03-02 19:00:00.000,2020-03-02 18:00:00.000,Played,335,185722,4419987,23
335,2831887,7510,9,16,6,0,3,0,22,1,0.045,23,0.4071,14,7,14,5,1,4,1,0,3,5,4,2,2,22,7,15,2831887,"Hobro - Esbjerg, 1 - 1",2020-03-08 12:00:00.000,2020-03-08 11:00:00.000,Played,335,185722,4419987,24
335,2831887,7451,13,14,3,0,3,4,12,1,0.061,21.3,0.7887,12,15,11,3,3,8,1,0,7,5,2,6,2,19,7,12,2831887,"Hobro - Esbjerg, 1 - 1",2020-03-08 12:00:00.000,2020-03-08 11:00:00.000,Played,335,185722,4419987,24
335,2831884,7454,8,16,7,0,3,2,21,3,0.205,19.7,1.639,12,18,6,5,1,4,2,0,2,4,3,0,4,21,13,8,2831884,"AaB - Lyngby, 3 - 0",2020-03-08 14:00:00.000,2020-03-08 13:00:00.000,Played,335,185722,4419987,24
335,2831883,7499,9,9,4,0,3,3,22,1,0.123,17.8,1.106,25,15,15,4,1,3,0,0,4,6,4,2,4,22,8,14,2831883,"SønderjyskE - OB, 1 - 1",2020-03-08 14:00:00.000,2020-03-08 13:00:00.000,Played,335,185722,4419987,24
335,2831884,7484,8,6,1,0,0,3,23,0,0.03,27.8,0.2393,8,5,16,3,0,7,3,1,4,1,0,3,0,31,13,18,2831884,"AaB - Lyngby, 3 - 0",2020-03-08 14:00:00.000,2020-03-08 13:00:00.000,Played,335,185722,4419987,24
335,2831883,7460,5,15,1,0,3,3,11,1,0.172,16.1,0.8579,18,11,9,1,1,2,0,0,3,3,1,3,3,26,16,10,2831883,"SønderjyskE - OB, 1 - 1",2020-03-08 14:00:00.000,2020-03-08 13:00:00.000,Played,335,185722,4419987,24
335,2831882,7452,10,8,9,0,1,1,24,0,0.105,15.7,1.055,36,17,10,5,1,3,1,0,4,7,4,0,6,25,9,16,2831882,"København - Horsens, 0 - 1",2020-03-08 16:00:00.000,2020-03-08 15:00:00.000,Played,335,185722,4419987,24
335,2831882,7465,5,10,6,0,3,4,20,1,0.117,19.5,0.583,14,14,8,1,3,2,0,0,1,3,1,4,3,12,6,6,2831882,"København - Horsens, 0 - 1",2020-03-08 16:00:00.000,2020-03-08 15:00:00.000,Played,335,185722,4419987,24
335,2831886,7458,9,6,3,0,2,4,35,2,0.122,21,1.1,17,7,9,2,5,6,1,0,2,3,1,4,1,24,11,13,2831886,"Nordsjælland - Brøndby, 2 - 2",2020-03-08 18:00:00.000,2020-03-08 17:00:00.000,Played,335,185722,4419987,24
335,2831886,7453,10,9,5,0,1,2,6,2,0.134,14.8,1.339,6,19,6,5,3,2,1,0,2,8,4,0,5,20,10,10,2831886,"Nordsjælland - Brøndby, 2 - 2",2020-03-08 18:00:00.000,2020-03-08 17:00:00.000,Played,335,185722,4419987,24
335,2831885,7455,10,11,6,0,2,1,22,2,0.186,14,1.86,18,12,9,5,2,3,1,1,2,7,4,0,6,22,8,14,2831885,"Randers - Midtjylland, 0 - 2",2020-03-08 20:00:00.000,2020-03-08 19:00:00.000,Played,335,185722,4419987,24
335,2831885,7462,9,9,3,0,1,1,33,0,0.137,16.4,1.238,22,30,11,2,3,2,0,0,4,7,2,4,4,19,10,9,2831885,"Randers - Midtjylland, 0 - 2",2020-03-08 20:00:00.000,2020-03-08 19:00:00.000,Played,335,185722,4419987,24
335,2831888,7457,18,13,4,1,3,1,16,1,0.175,16.9,3.141,13,23,10,5,7,6,2,1,5,12,3,4,10,15,10,5,2831888,"Silkeborg - AGF, 2 - 1",2020-03-09 19:00:00.000,2020-03-09 18:00:00.000,Played,335,185722,4419987,24
335,2831888,7461,14,11,8,1,2,0,39,2,0.102,19.5,1.427,16,10,12,7,3,7,4,0,4,7,3,1,5,17,3,14,2831888,"Silkeborg - AGF, 2 - 1",2020-03-09 19:00:00.000,2020-03-09 18:00:00.000,Played,335,185722,4419987,24
